index,time,exposure_time,mcode,product_code,product_name,category,price,salesAMT,time_month,time_day,time_hour,time_min,day_of_the_week,day_of_year,quater,season,sales,FP,UFP,discomfort_index,p_div,pgr1,pgr2,pgr3,pgr1_ratio,pgr2_ratio,pgr3_ratio
23095,2019-08-05 20:00,60,100763,202218,무이자  2019년 타이거 충전식 무선 예초기,necessaries,128000,7698000,8,5,20,0,0,217,3,1,60.140625,36.12,28.72,81.416225,2,2397000,5301000,0,0.311379579,0.688620421,0
23096,2019-08-05 20:00,60,100763,202221,일시불 2019년 타이거 충전식 무선 예초기+배터리 1개,necessaries,159000,69152000,8,5,20,0,0,217,3,1,434.918239,36.12,28.72,81.416225,2,23181000,45971000,0,0.33521807,0.66478193,0
23097,2019-08-05 20:00,60,100763,202219,무이자 2019년 타이거 충전식 무선 예초기+배터리 1개,necessaries,167000,51566000,8,5,20,0,0,217,3,1,308.7784431,36.12,28.72,81.416225,2,16828000,34738000,0,0.326339061,0.673660939,0
23102,2019-08-05 21:00,60,100205,200735,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 슈퍼싱글,furniture,548000,44309000,8,5,21,0,0,217,3,1,80.85583942,35.16,28.12,81.416225,3,1626000,23710000,18973000,0.036696834,0.535105735,0.428197432
23103,2019-08-05 21:00,60,100205,200737,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 퀸,furniture,598000,53506000,8,5,21,0,0,217,3,1,89.47491639,35.16,28.12,81.416225,3,5216000,15544000,32746000,0.097484394,0.290509476,0.61200613
23104,2019-08-05 21:00,60,100205,200739,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 킹,furniture,648000,54249000,8,5,21,0,0,217,3,1,83.71759259,35.16,28.12,81.416225,3,11244000,18702000,24303000,0.207266493,0.344743682,0.447989825
23111,2019-08-05 22:00,60,100837,202467,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),kitchen,218000,93100000,8,5,22,0,0,217,3,1,427.0642202,36.04,26.8,81.416225,3,26878000,30223000,35999000,0.288700322,0.324629431,0.386670247
23112,2019-08-05 22:00,60,100837,202480,일시불 쿠쿠전기밥솥 10인용 (QS),kitchen,208000,64762000,8,5,22,0,0,217,3,1,311.3557692,36.04,26.8,81.416225,3,13634000,20038000,31090000,0.21052469,0.309409839,0.48006547
23113,2019-08-05 22:00,60,100837,202470,무이자 쿠쿠전기밥솥 6인용(QS),kitchen,208000,16133000,8,5,22,0,0,217,3,1,77.5625,36.04,26.8,81.416225,3,1651000,2446000,12036000,0.102336825,0.151614703,0.746048472
23114,2019-08-05 22:00,60,100837,202473,일시불  쿠쿠전기밥솥 6인용(QS),kitchen,198000,19181000,8,5,22,0,0,217,3,1,96.87373737,36.04,26.8,81.416225,3,3098000,6138000,9945000,0.161513998,0.320004171,0.518481831
23123,2019-08-05 23:00,60,100574,201735,일시불 삼성 4도어 푸드쇼케이스 냉장고 RH81R8011G2 (+선풍기),electronics,1519000,68000000,8,5,23,0,0,217,3,1,44.76629361,36.12,28.48,81.416225,3,20006000,16015000,31979000,0.294205882,0.235514706,0.470279412
23124,2019-08-05 23:00,60,100574,201682,무이자 삼성 4도어 푸드쇼케이스 냉장고 RH81R8011G2 (+선풍기),electronics,1669000,35275000,8,5,23,0,0,217,3,1,21.13541043,36.12,28.48,81.416225,3,4441000,17612000,13222000,0.125896527,0.499277108,0.374826364
23129,2019-08-06 0:00,60,100721,202111,로베르타 디 까메리노 풀 바스트 업 지퍼브라팬티,underwear,89900,83107000,8,5,24,0,0,218,3,1,924.4382647,34.96,27.72,81.416225,3,13863000,30134000,39110000,0.166809053,0.362592802,0.470598145
23132,2019-08-06 1:00,55.66666667,100416,201320,코몽트 남성 프린트티셔츠8종,clothes,39900,51599000,8,5,25,0,0,218,3,1,1293.20802,32.72,26.6,81.416225,3,13554000,18251000,19794000,0.262679509,0.353708405,0.383612086
23135,2019-08-06 6:00,60,100348,201089,벨레즈온 브라캡 심리스 원피스 패키지,underwear,29900,66424000,8,6,6,0,1,218,3,1,2221.538462,30.16,25.08,80.625776,3,12725000,21416000,32283000,0.191572323,0.322413585,0.486014091
23138,2019-08-06 7:00,60,100766,202239,참존 탑뉴스 지이링클 기초세트,beauty,59000,77126000,8,6,7,0,1,218,3,1,1307.220339,29.6,22.84,80.625776,3,20991000,28607000,27528000,0.272165029,0.370912533,0.356922439
23141,2019-08-06 8:00,60,100102,200285,일시불 락앤락 유로오븐글라스 세트,kitchen,64800,65055000,8,6,8,0,1,218,3,1,1003.935185,29.36,21.96,80.625776,3,9448000,20085000,35522000,0.145230958,0.30873876,0.546030282
23142,2019-08-06 8:00,60,100102,200282,무이자 락앤락 유로오븐글라스 세트,kitchen,69800,12386000,8,6,8,0,1,218,3,1,177.4498567,29.36,21.96,80.625776,3,2799000,3788000,5799000,0.225980946,0.305829162,0.468189892
23147,2019-08-06 9:00,60,100455,201402,NNF 쉬폰 썸머 앙상블세트,clothes,29000,83250000,8,6,9,0,1,218,3,1,2870.689655,29.28,20.96,80.625776,3,17107000,29747000,36396000,0.205489489,0.357321321,0.437189189
23150,2019-08-06 10:00,60,100352,201140,마르엘라로사티 휘메일 풀스킨 밍크 후드코트,clothes,1590000,140766000,8,6,10,0,1,218,3,1,88.53207547,27.84,19.48,80.625776,3,35574000,35918000,69274000,0.252717275,0.255161047,0.492121677
23153,2019-08-06 11:00,60,100018,200032,AAD 여성 소가죽 구름 샌들,goods,29000,65064000,8,6,11,0,1,218,3,1,2243.586207,27.12,17.28,80.625776,3,16585000,24139000,24340000,0.254902865,0.371003935,0.374093201
23154,2019-08-06 11:00,60,100018,200028,AAD 남성 소가죽 구름 샌들,goods,29000,21710000,8,6,11,0,1,218,3,1,748.6206897,27.12,17.28,80.625776,3,4374000,9445000,7891000,0.201473975,0.435052971,0.363473054
23159,2019-08-06 12:00,60,100097,200269,일시불 올리고 가스와이드그릴  프리미엄형,kitchen,119000,86755000,8,6,12,0,1,218,3,1,729.0336134,27.28,18.64,80.625776,3,14414000,27087000,45254000,0.166146043,0.312224079,0.521629877
23160,2019-08-06 12:00,60,100097,200265,무이자 올리고 가스와이드그릴레인지 프리미엄형,kitchen,129000,40106000,8,6,12,0,1,218,3,1,310.8992248,27.28,18.64,80.625776,3,6077000,10508000,23521000,0.151523463,0.262005685,0.586470852
23165,2019-08-06 13:00,60,100305,200984,오모떼 쉐이핑 브라팬티 10종(7월),underwear,59900,139419000,8,6,13,0,1,218,3,1,2327.529215,24.12,18.2,80.625776,2,50032000,89387000,0,0.3588607,0.6411393,0
23167,2019-08-06 14:00,60,100822,202422,보코 풍기인견 블라우스,clothes,39000,183796000,8,6,14,0,1,218,3,1,4712.717949,26.92,19.04,80.625776,3,34139000,70709000,78948000,0.185743977,0.384714575,0.429541448
23170,2019-08-06 15:00,60,100255,200868,한일 대용량 스텐 분쇄믹서기,kitchen,109800,165609000,8,6,15,0,1,218,3,1,1508.278689,22.28,16.6,80.625776,3,30207000,63905000,71497000,0.182399507,0.385878787,0.431721706
23173,2019-08-06 16:00,60,100545,201630,깐깐송도순 포기김치 10kg,food,38900,122003000,8,6,16,0,1,218,3,1,3136.323907,21.8,15.84,80.625776,3,31298000,46290000,44415000,0.256534675,0.3794169,0.364048425
23174,2019-08-06 16:00,60,100545,201631,깐깐송도순 포기김치 8kg+ 백김치 2kg,food,38900,72672000,8,6,16,0,1,218,3,1,1868.174807,21.8,15.84,80.625776,3,19512000,24665000,28495000,0.268494055,0.339401695,0.392104249
23179,2019-08-06 17:00,60,100010,200014,AAB의 소곱창전골 800g x 8팩,food,55900,156673000,8,6,17,0,1,218,3,1,2802.73703,21.48,15.64,80.625776,3,27558000,60729000,68386000,0.175895017,0.387616245,0.436488738
23182,2019-08-06 18:00,60,100253,200864,안동간고등어 20팩,food,30900,146779000,8,6,18,0,1,218,3,1,4750.12945,20.92,16.04,80.625776,3,36093000,59782000,50904000,0.245900299,0.407292596,0.346807105
23185,2019-08-06 19:00,60,100519,201586,해피콜IH양면팬,kitchen,99000,82352000,8,6,19,0,1,218,3,1,831.8383838,24.68,16.8,80.625776,2,24416000,57936000,0,0.296483388,0.703516612,0
23187,2019-08-06 20:00,60,100149,200539,일시불 LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,electronics,2209000,22449000,8,6,20,0,1,218,3,1,10.16251698,21.88,17.48,80.625776,3,50000,11212000,11187000,0.002227271,0.499443182,0.498329547
23188,2019-08-06 20:00,60,100149,200471,무이자 LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,electronics,2299000,46596000,8,6,20,0,1,218,3,1,20.26794258,21.88,17.48,80.625776,3,50000,5846000,40700000,0.001073053,0.125461413,0.873465534
23189,2019-08-06 20:00,60,100149,200542,일시불 LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1,electronics,1899000,150000,8,6,20,0,1,218,3,1,0.078988942,21.88,17.48,80.625776,3,50000,50000,50000,0.333333333,0.333333333,0.333333333
23190,2019-08-06 20:00,60,100149,200474,무이자 LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1,electronics,1989000,40367000,8,6,20,0,1,218,3,1,20.29512318,21.88,17.48,80.625776,3,50000,20146000,20171000,0.001238636,0.499071023,0.499690341
23199,2019-08-06 21:00,60,100155,200556,일시불 LG전자 매직스페이스 냉장고,electronics,1359000,156077000,8,6,21,0,1,218,3,1,114.8469463,20.12,15.52,80.625776,3,7471000,44605000,104001000,0.047867399,0.285788425,0.666344176
23200,2019-08-06 21:00,60,100155,200489,무이자 LG전자 매직스페이스 냉장고,electronics,1499000,143857000,8,6,21,0,1,218,3,1,95.96864576,20.12,15.52,80.625776,3,28830000,41062000,73965000,0.200407349,0.285436232,0.514156419
23205,2019-08-06 22:00,60,100062,200151,대동모피 19 F/W 폭스 베스트,clothes,149000,120609000,8,6,22,0,1,218,3,1,809.4563758,18.32,13.6,80.625776,6,3188000,16163000,35140000,0.026432522,0.134011558,0.291354708
23211,2019-08-06 23:00,60,100099,200275,라쉬반 뉴트로 에어 에디션 드로즈 패키지,underwear,119000,84177000,8,6,23,0,1,218,3,1,707.3697479,15.92,11.84,80.625776,3,10882000,29623000,43672000,0.129275218,0.35191323,0.518811552
23212,2019-08-06 23:00,60,100099,200276,라쉬반 레알마드리드 에디션 드로즈 패키지,underwear,119000,30674000,8,6,23,0,1,218,3,1,257.7647059,15.92,11.84,80.625776,3,6190000,10411000,14073000,0.20179957,0.339407968,0.458792463
23217,2019-08-07 0:00,60,100416,201320,코몽트 남성 프린트티셔츠8종,clothes,39900,100917000,8,6,24,0,1,219,3,1,2529.24812,14.52,10.6,80.625776,3,20999000,32745000,47173000,0.208081889,0.324474568,0.467443543
23220,2019-08-07 1:00,55.3,100788,202339,루이띠에 순금 샤이닝 러브 목걸이 35g+골드바 1g,goods,3650000,100000,8,6,25,0,1,219,3,1,0.02739726,12.72,9.52,80.625776,2,50000,50000,0,0.5,0.5,0
23221,2019-08-07 1:00,55.3,100788,202340,루이띠에 순금 샤이닝 러브 팔찌 35g+골드바 1g,goods,3650000,5860000,8,6,25,0,1,219,3,1,1.605479452,12.72,9.52,80.625776,2,50000,5810000,0,0.008532423,0.991467577,0
23222,2019-08-07 1:00,55.3,100788,202343,루이띠에 순금 크로스 트리플 목걸이 18g+골드바 1g,goods,2030000,100000,8,6,25,0,1,219,3,1,0.049261084,12.72,9.52,80.625776,2,50000,50000,0,0.5,0.5,0
23223,2019-08-07 1:00,55.3,100788,202344,루이띠에 순금 크로스 트리플 팔찌 18g+골드바 1g,goods,2030000,100000,8,6,25,0,1,219,3,1,0.049261084,12.72,9.52,80.625776,2,50000,50000,0,0.5,0.5,0
23224,2019-08-07 1:00,55.3,100788,202338,루이띠에 순금 미라클 트리플 링 15g+골드바 1g,goods,1720000,100000,8,6,25,0,1,219,3,1,0.058139535,12.72,9.52,80.625776,2,50000,50000,0,0.5,0.5,0
23225,2019-08-07 1:00,55.3,100788,202341,루이띠에 순금 신디스틱 목걸이 13g+골드바 1g,goods,1590000,2609000,8,6,25,0,1,219,3,1,1.640880503,12.72,9.52,80.625776,2,50000,2559000,0,0.019164431,0.980835569,0
23226,2019-08-07 1:00,55.3,100788,202342,루이띠에 순금 신디스틱 팔찌 13g+골드바 1g,goods,1590000,2608000,8,6,25,0,1,219,3,1,1.640251572,12.72,9.52,80.625776,2,2558000,50000,0,0.980828221,0.019171779,0
23234,2019-08-07 6:00,60,100822,202422,보코 풍기인견 블라우스,clothes,39000,46660000,8,7,6,0,2,219,3,1,1196.410256,16.6,10.88,77.719511,3,11866000,27009000,7785000,0.254307758,0.578846978,0.166845264
23237,2019-08-07 7:00,60,100158,200562,시스마르스 보헤미안 소가죽 샌들+뮬 슬리퍼,goods,39800,73948000,8,7,7,0,2,219,3,1,1857.98995,15.48,10.56,77.719511,3,16548000,24085000,33315000,0.223778872,0.325701845,0.450519284
23240,2019-08-07 8:00,60,100032,200047,생줄랑 14K 글로리아 목걸이 컬렉션 8종,goods,99000,82854000,8,7,8,0,2,219,3,1,836.9090909,15.56,10.36,77.719511,3,16035000,31787000,35032000,0.193533203,0.383650759,0.422816038
23243,2019-08-07 9:00,60,100021,200031,AAD 소가죽 투웨이 샌들,goods,29000,92695000,8,7,9,0,2,219,3,1,3196.37931,15.68,11.44,77.719511,3,17085000,25293000,50317000,0.184314149,0.272862614,0.542823237
23246,2019-08-07 10:00,60,100202,200685,임성근의 녹용도가니탕 풀세트,food,55900,127418000,8,7,10,0,2,219,3,1,2279.391771,16,10.12,77.719511,3,25934000,39317000,62167000,0.203534822,0.308567078,0.487898099
23249,2019-08-07 11:00,60,100253,200864,안동간고등어 20팩,food,30900,165183000,8,7,11,0,2,219,3,1,5345.728155,15.88,10.44,77.719511,3,47051000,53681000,64451000,0.28484166,0.324978963,0.390179377
23252,2019-08-07 12:00,60,100475,201446,초특가  파뷔에 팬지 대형 후라이팬 세트,kitchen,59800,102781000,8,7,12,0,2,219,3,1,1718.745819,16.24,10.64,77.719511,3,19736000,38233000,44812000,0.192019926,0.371985095,0.43599498
23255,2019-08-07 13:00,60,100489,201472,삭루츠 크로스바디백(TQ11),goods,52000,32576000,8,7,13,0,2,219,3,1,626.4615385,18.84,11.32,77.719511,3,2973000,10683000,18920000,0.091263507,0.327940815,0.580795678
23256,2019-08-07 13:00,60,100489,201477,삭루츠 호보백(TQ48),goods,58000,31977000,8,7,13,0,2,219,3,1,551.3275862,18.84,11.32,77.719511,3,3997000,12334000,15646000,0.124996091,0.385714732,0.489289177
23257,2019-08-07 13:00,60,100489,201469,삭루츠 더플백(여행가방)(TQ49),goods,98000,19557000,8,7,13,0,2,219,3,1,199.5612245,18.84,11.32,77.719511,3,3138000,6986000,9433000,0.160454057,0.357212251,0.482333691
23264,2019-08-07 14:00,60,100447,201375,안지 청풍 대자리,bedding,50900,74142000,8,7,14,0,2,219,3,1,1456.620825,21.16,10.88,77.719511,3,18040000,24605000,31497000,0.243316878,0.331863181,0.42481994
23267,2019-08-07 15:00,60.2,100786,202308,[루이띠에] 18K 베르니아 주얼리 세트,goods,2990000,159890000,8,7,15,0,2,219,3,1,53.47491639,21.48,12.48,77.719511,2,32007000,127883000,0,0.200181375,0.799818625,0
23268,2019-08-07 15:00,60.2,100786,202307,[루이띠에] 18K 베르니아 목걸이 팔찌 세트,goods,2090000,13504000,8,7,15,0,2,219,3,1,6.461244019,21.48,12.48,77.719511,2,8985000,4519000,0,0.665358412,0.334641588,0
23269,2019-08-07 15:00,60.2,100786,202310,[루이띠에] 18K 베르니아 팔찌 반지 세트,goods,2030000,8779000,8,7,15,0,2,219,3,1,4.324630542,21.48,12.48,77.719511,2,4388000,4391000,0,0.499829138,0.500170862,0
23270,2019-08-07 15:00,60.2,100786,202306,[루이띠에] 18K 베르니아 목걸이,goods,790000,32168000,8,7,15,0,2,219,3,1,40.71898734,21.48,12.48,77.719511,2,5113000,27055000,0,0.158946779,0.841053221,0
23271,2019-08-07 15:00,60.2,100786,202309,[루이띠에] 18K 베르니아 팔찌,goods,1350000,46257000,8,7,15,0,2,219,3,1,34.26444444,21.48,12.48,77.719511,2,17359000,28898000,0,0.375272932,0.624727068,0
23272,2019-08-07 15:00,60.2,100786,202305,[루이띠에] 18K 베르니아 귀걸이,goods,490000,10565000,8,7,15,0,2,219,3,1,21.56122449,21.48,12.48,77.719511,2,1096000,9469000,0,0.10373876,0.89626124,0
23273,2019-08-07 15:00,60.2,100786,202304,[루이띠에] 18K 베르니아  반지,goods,750000,8114000,8,7,15,0,2,219,3,1,10.81866667,21.48,12.48,77.719511,2,1654000,6460000,0,0.203845206,0.796154794,0
23281,2019-08-07 16:00,60,100849,202510,멋진밥상 흥양농협 쌀 20kg,food,59900,159368000,8,7,16,0,2,219,3,1,2660.567613,25.24,13.16,77.719511,3,52038000,58023000,49307000,0.326527283,0.364081873,0.309390844
23284,2019-08-07 17:00,60,100448,201378,(쿠)일시불 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),kitchen,168000,45877000,8,7,17,0,2,219,3,1,273.077381,26.04,14.8,77.719511,3,9476000,14491000,21910000,0.206552303,0.315866338,0.477581359
23285,2019-08-07 17:00,60,100448,201376,(쿠)무이자 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),kitchen,178000,34898000,8,7,17,0,2,219,3,1,196.0561798,26.04,14.8,77.719511,3,8107000,12049000,14742000,0.232305576,0.345263339,0.422431085
23286,2019-08-07 17:00,60,100448,201379,(쿠)일시불 쿠첸 압력밥솥 6인용 (A1),kitchen,148000,28842000,8,7,17,0,2,219,3,1,194.8783784,26.04,14.8,77.719511,3,7736000,8325000,12781000,0.268219957,0.288641564,0.443138479
23287,2019-08-07 17:00,60,100448,201377,(쿠)무이자 쿠첸 압력밥솥 6인용 (A1),kitchen,158000,11391000,8,7,17,0,2,219,3,1,72.09493671,26.04,14.8,77.719511,3,1851000,3012000,6528000,0.162496708,0.264419278,0.573084014
23296,2019-08-07 18:00,60,100588,201806,"창녕 마늘양파듬뿍삼계탕 1kg, 6팩",food,39900,92519000,8,7,18,0,2,219,3,1,2318.77193,27.04,15.76,77.719511,3,29910000,29172000,33437000,0.323284947,0.315308207,0.361406846
23299,2019-08-07 19:00,60,100517,201582,일시불 해피콜  IH 진공 스텐 냄비,kitchen,110000,44941000,8,7,19,0,2,219,3,1,408.5545455,25.36,15.2,77.719511,3,6538000,15810000,22593000,0.145479629,0.351794575,0.502725796
23300,2019-08-07 19:00,60,100517,201584,해피콜  IH 진공 스텐 냄비 에디션,kitchen,119000,22090000,8,7,19,0,2,219,3,1,185.6302521,25.36,15.2,77.719511,3,4891000,7520000,9679000,0.221412404,0.340425532,0.438162064
23305,2019-08-07 20:00,60,100416,201320,코몽트 남성 프린트티셔츠8종,clothes,39900,124733000,8,7,20,0,2,219,3,1,3126.140351,30.08,17.76,77.719511,3,23094000,46486000,55153000,0.185147475,0.372684053,0.442168472
23308,2019-08-07 21:00,60,100150,200533,일시불 LG 통돌이 세탁기,electronics,439000,82617000,8,7,21,0,2,219,3,1,188.1936219,30.64,18.68,77.719511,3,20659000,35812000,26146000,0.250057494,0.433470109,0.316472397
23309,2019-08-07 21:00,60,100150,200465,무이자 LG 통돌이 세탁기,electronics,489000,71086000,8,7,21,0,2,219,3,1,145.3701431,30.64,18.68,77.719511,3,12367000,18558000,40161000,0.173972371,0.261064063,0.564963565
23314,2019-08-07 22:00,60,100148,200503,일시불 LG 울트라HD TV 55UK6800HNC,electronics,1200000,39212000,8,7,22,0,2,219,3,1,32.67666667,33.92,20.92,77.719511,3,5624000,8410000,25178000,0.143425482,0.214475161,0.642099357
23315,2019-08-07 22:00,60,100148,200436,무이자 LG 울트라HD TV 55UK6800HNC,electronics,1330000,31133000,8,7,22,0,2,219,3,1,23.40827068,33.92,20.92,77.719511,3,6256000,6256000,18621000,0.200944336,0.200944336,0.598111329
23316,2019-08-07 22:00,60,100148,200512,일시불 LG 울트라HD TV 65UK6800HNC,electronics,1690000,35558000,8,7,22,0,2,219,3,1,21.04023669,33.92,20.92,77.719511,3,50000,15787000,19721000,0.001406153,0.443978851,0.554614995
23317,2019-08-07 22:00,60,100148,200445,무이자 LG 울트라HD TV 65UK6800HNC,electronics,1920000,22538000,8,7,22,0,2,219,3,1,11.73854167,33.92,20.92,77.719511,3,50000,4523000,17965000,0.002218475,0.20068329,0.797098234
23318,2019-08-07 22:00,60,100148,200521,일시불 LG 울트라HD TV 70UK7400KNA,electronics,2400000,150000,8,7,22,0,2,219,3,1,0.0625,33.92,20.92,77.719511,3,50000,50000,50000,0.333333333,0.333333333,0.333333333
23319,2019-08-07 22:00,60,100148,200454,무이자 LG 울트라HD TV 70UK7400KNA,electronics,2690000,150000,8,7,22,0,2,219,3,1,0.055762082,33.92,20.92,77.719511,3,50000,50000,50000,0.333333333,0.333333333,0.333333333
23320,2019-08-07 22:00,60,100148,200526,일시불 LG 울트라HD TV 75UK7400KNA,electronics,2900000,20454000,8,7,22,0,2,219,3,1,7.053103448,33.92,20.92,77.719511,3,50000,50000,20354000,0.00244451,0.00244451,0.995110981
23321,2019-08-07 22:00,60,100148,200458,무이자 LG 울트라HD TV 75UK7400KNA,electronics,3190000,22514000,8,7,22,0,2,219,3,1,7.057680251,33.92,20.92,77.719511,3,50000,7497000,14967000,0.00222084,0.332992804,0.664786355
23338,2019-08-07 23:00,60,100763,202220,일시불 2019년 타이거 충전식 무선 예초기,necessaries,122000,27637000,8,7,23,0,2,219,3,1,226.5327869,37.64,23.88,77.719511,2,12611000,15026000,0,0.456308572,0.543691428,0
23339,2019-08-07 23:00,60,100763,202218,무이자  2019년 타이거 충전식 무선 예초기,necessaries,128000,9186000,8,7,23,0,2,219,3,1,71.765625,37.64,23.88,77.719511,2,4820000,4366000,0,0.524711518,0.475288482,0
